Rev_Total,Bal_Total,Offer,AGE,CHQ,CARD,SAV1,LOAN,MORT,INSUR,PENS,Check,AccountAge
$0.73 ,$8 ,1,35,0,1,0,0,0,0,1,1,9
$1.82 ,$421 ,1,34,0,1,0,0,0,0,1,1,8
$2.94 ,$402 ,1,34,1,1,0,0,0,0,0,1,6
$9.66 ,"$2,182 ",1,34,0,1,0,0,0,0,1,1,8
$1.48 ,$24 ,1,35,0,1,0,0,0,0,0,1,9
$0.71 ,$503 ,1,32,0,1,0,0,0,0,1,1,9
$6.45 ,"$6,379 ",1,28,0,1,0,0,0,1,1,1,2
$0.90 ,"$1,819 ",1,31,1,1,0,1,1,1,1,1,8
$2.20 ,"$1,900 ",1,30,1,1,0,0,1,0,1,1,4
$2.25 ,"$2,317 ",1,30,1,1,0,1,0,0,1,1,8
$1.92 ,"$1,337 ",1,31,1,1,0,0,0,1,1,1,10
$4.95 ,"$1,483 ",1,30,1,1,1,0,0,1,1,1,7
$1.06 ,$207 ,1,26,1,1,0,0,0,0,0,1,9
$1.94 ,$568 ,1,31,1,1,1,0,0,1,1,1,7
$0.37 ,$128 ,1,35,1,1,1,0,1,0,1,1,4
$7.28 ,"$2,912 ",1,32,1,1,1,0,1,1,1,1,10
$2.25 ,"$1,319 ",1,28,1,1,0,0,1,1,0,1,8
$0.78 ,$109 ,1,28,1,1,1,0,0,0,0,1,7
$0.23 ,$12 ,1,33,1,1,0,0,0,0,0,1,15
$0.20 ,$26 ,1,28,1,1,0,0,0,0,0,1,7
$0.77 ,$432 ,1,28,1,1,0,0,0,0,1,1,16
$8.09 ,"$1,238 ",1,33,1,1,0,0,0,0,0,1,6
$0.26 ,$11 ,1,33,1,1,0,0,0,0,1,1,0
$0.07 ,$11 ,1,33,1,1,1,0,0,0,0,1,2
$0.13 ,$12 ,1,27,1,1,0,0,1,0,0,1,9
$0.68 ,$90 ,1,35,1,1,0,0,1,0,1,1,10
$1.01 ,"$3,192 ",1,33,1,1,0,0,1,0,0,1,13
$1.04 ,$339 ,1,34,1,1,1,0,1,1,1,1,15
$0.67 ,$834 ,1,30,1,1,1,0,1,0,0,1,10
$0.94 ,$147 ,1,32,0,1,0,0,1,0,1,1,13
$3.10 ,"$1,797 ",1,28,1,1,1,0,0,0,0,1,7
$1.12 ,$819 ,1,31,1,1,0,1,0,0,0,1,12
$3.74 ,$924 ,1,27,1,1,1,0,0,0,1,1,8
$3.95 ,"$6,903 ",1,29,1,1,1,1,0,1,1,1,6
$1.01 ,$899 ,1,28,1,1,0,0,0,0,0,1,10
$1.40 ,$365 ,1,35,1,1,1,0,0,1,0,1,14
$1.50 ,$17 ,1,42,0,1,0,0,0,0,1,1,3
$3.66 ,$997 ,1,45,0,1,0,0,0,1,1,1,8
$0.24 ,$8 ,1,37,0,1,0,0,0,0,1,1,5
$0.15 ,$48 ,1,39,0,1,0,0,0,0,1,1,2
$1.33 ,"$1,081 ",1,36,0,1,0,0,0,0,0,1,2
$0.14 ,$8 ,1,45,0,1,0,0,0,0,1,1,8
$3.17 ,$109 ,1,40,0,1,0,0,0,0,1,1,8
$0.38 ,$56 ,1,42,0,1,0,0,0,0,0,1,5
$0.62 ,$7 ,1,45,0,1,0,0,0,0,1,1,6
$0.43 ,$9 ,1,45,1,1,0,0,1,0,0,1,6
$1.44 ,"$7,335 ",1,36,1,1,0,1,1,1,1,1,8
$9.43 ,"$2,392 ",1,39,1,1,0,0,1,0,0,1,10
$2.75 ,$858 ,1,36,1,1,1,0,0,0,1,1,2
$4.37 ,"$2,672 ",1,40,1,1,0,0,1,1,0,1,14
$0.95 ,$10 ,1,42,1,1,0,0,1,0,1,1,3
$7.45 ,"$5,105 ",1,43,1,1,0,0,1,0,0,1,12
$2.94 ,"$3,593 ",1,40,1,1,0,0,1,0,0,1,4
$4.80 ,"$4,430 ",1,39,1,1,1,0,0,1,1,1,6
$3.83 ,$377 ,1,45,1,1,1,0,0,0,1,1,1
$0.18 ,$17 ,1,43,1,1,0,0,0,0,1,1,8
$1.28 ,$496 ,1,42,1,1,1,0,0,0,0,1,8
$2.62 ,$777 ,1,37,1,1,0,0,0,0,1,1,15
$1.23 ,"$1,099 ",1,39,1,1,0,0,0,0,1,1,5
$1.31 ,"$3,808 ",1,38,1,1,0,0,0,0,1,1,9
$0.90 ,$235 ,1,37,1,1,0,0,0,1,0,1,10
$4.71 ,"$5,548 ",1,39,1,1,0,1,0,0,1,1,7
$3.65 ,"$1,819 ",1,40,1,1,1,1,0,0,1,1,13
$0.93 ,"$1,620 ",1,40,1,1,0,0,0,1,0,1,8
$0.15 ,$17 ,1,45,1,1,1,0,0,0,1,1,3
$0.38 ,$56 ,1,41,1,1,0,0,0,1,0,1,13
$2.43 ,$343 ,1,42,1,1,0,0,0,0,0,1,7
$4.39 ,$250 ,1,44,1,1,1,0,1,0,0,1,8
$0.23 ,$6 ,1,36,1,1,0,0,0,0,0,1,14
$1.97 ,$417 ,1,37,1,1,0,0,0,0,1,1,6
$1.58 ,"$1,014 ",1,45,1,1,1,0,0,0,1,1,14
$0.42 ,$147 ,1,44,1,1,0,0,0,0,0,1,8
$5.16 ,"$1,089 ",1,43,1,1,1,0,1,1,1,1,6
$0.07 ,$12 ,1,38,1,1,0,0,1,0,0,1,14
$2.46 ,$109 ,1,43,1,1,0,0,0,0,1,1,7
$0.15 ,$11 ,1,38,1,1,0,0,0,0,1,1,16
$1.73 ,"$5,729 ",1,40,1,1,0,1,0,1,1,1,9
$3.33 ,"$5,526 ",1,52,0,1,0,0,0,0,1,1,7
$8.11 ,$624 ,1,55,0,1,0,0,0,0,0,1,4
$0.30 ,$10 ,1,59,1,1,0,0,0,0,1,1,12
$0.58 ,$18 ,1,50,0,1,0,0,0,0,0,1,0
$1.00 ,$192 ,1,54,0,1,0,0,0,0,0,1,2
$0.51 ,$18 ,1,49,0,1,0,0,0,0,1,1,6
$5.91 ,"$8,419 ",1,52,0,1,0,0,0,0,0,1,6
$0.11 ,$7 ,1,52,0,1,0,0,0,0,0,1,6
$0.20 ,$12 ,1,50,0,1,0,0,0,0,0,1,14
$9.02 ,"$5,325 ",1,49,0,1,0,0,0,0,0,1,8
$0.90 ,$40 ,1,55,0,1,0,0,0,0,0,1,13
$2.28 ,$296 ,1,63,0,1,0,0,0,0,0,1,7
$0.34 ,$607 ,1,54,0,1,0,0,0,0,0,1,7
$6.06 ,"$3,087 ",1,57,0,1,0,0,0,0,0,1,9
$1.36 ,$61 ,1,58,0,1,0,0,0,0,0,1,7
$0.26 ,$10 ,1,63,0,1,0,0,0,0,1,1,8
$0.27 ,$13 ,1,54,0,1,0,0,0,0,1,1,6
$3.32 ,$220 ,1,65,0,1,0,0,0,0,0,1,8
$0.29 ,$8 ,1,65,0,1,0,0,0,0,0,1,6
$1.58 ,$374 ,1,49,0,1,0,0,0,0,0,1,7
$0.38 ,$13 ,1,46,1,1,0,0,1,0,0,1,9
$0.31 ,$13 ,1,47,1,1,0,0,1,0,1,1,12
$1.53 ,$575 ,1,60,1,1,0,0,1,0,0,1,16
$0.17 ,$8 ,1,63,1,1,1,0,1,0,0,1,14
$0.52 ,$12 ,1,53,1,1,0,0,0,0,0,1,9
$1.78 ,"$1,040 ",1,54,0,1,1,0,0,0,1,1,16
$0.24 ,$12 ,1,51,1,1,0,0,0,0,1,1,6
$0.51 ,$11 ,1,56,1,1,1,0,0,0,0,1,9
$8.93 ,"$1,754 ",1,55,1,1,1,0,0,1,1,1,2
$5.27 ,"$2,053 ",1,63,1,1,1,0,0,1,1,1,14
$0.49 ,"$1,069 ",1,48,1,1,1,0,1,0,0,1,3
$4.35 ,"$1,712 ",1,51,1,1,0,0,0,1,1,1,10
$1.30 ,"$1,113 ",1,46,1,1,1,1,0,0,1,1,5
$0.38 ,$11 ,1,60,1,1,0,0,0,0,0,1,14
$2.91 ,"$2,802 ",1,60,1,1,1,0,1,0,1,1,11
$0.35 ,$20 ,1,57,1,1,0,0,1,0,1,1,13
$2.71 ,"$2,248 ",1,56,1,1,1,0,1,0,0,1,12
$7.39 ,"$19,470 ",1,52,1,1,1,0,1,1,0,1,15
$0.30 ,$14 ,1,46,1,1,1,0,0,0,1,1,8
$0.33 ,$12 ,1,55,1,1,0,0,0,0,1,1,16
$0.36 ,$47 ,1,60,1,1,1,0,0,1,1,1,9
$0.32 ,$91 ,1,64,0,1,0,0,0,0,1,1,16
$0.20 ,$23 ,1,48,1,1,1,0,1,0,1,1,16
$6.53 ,"$37,234 ",0,47,1,0,1,0,1,1,1,1,12
$0.50 ,$10 ,1,54,1,1,0,0,0,0,0,1,6
$1.04 ,"$2,209 ",1,54,0,1,0,0,1,0,1,1,7
$0.24 ,$1 ,1,50,1,1,0,0,1,0,1,1,14
$0.19 ,$12 ,1,57,1,1,0,0,0,0,1,1,7
$0.45 ,$19 ,1,48,1,1,0,0,0,0,0,1,3
$1.61 ,$458 ,1,47,1,1,0,0,1,0,0,1,12
$0.10 ,$13 ,1,60,1,1,1,0,1,0,0,1,6
$1.06 ,$90 ,1,62,1,1,0,0,1,0,0,1,9
$1.42 ,"$1,504 ",1,54,1,1,0,0,1,0,0,1,0
$2.26 ,"$3,209 ",1,47,1,1,0,0,1,1,0,1,11
$0.34 ,$5 ,1,60,1,1,1,0,0,0,0,1,13
$0.98 ,$201 ,1,55,0,1,1,0,0,0,0,1,2
$0.18 ,$9 ,1,49,1,1,0,0,0,0,0,1,10
$0.35 ,$31 ,1,47,1,1,0,0,0,1,1,1,4
$5.15 ,"$6,142 ",1,53,1,1,1,1,0,0,1,1,14
$0.58 ,$578 ,1,61,1,1,0,0,0,0,1,1,16
$1.83 ,$171 ,1,51,1,1,1,0,0,0,1,1,14
$0.41 ,$29 ,1,48,1,1,0,0,0,0,1,1,1
$3.30 ,$347 ,1,54,1,1,1,0,0,1,1,1,12
$8.02 ,"$1,471 ",1,60,1,1,0,0,0,0,1,1,10
$0.28 ,$10 ,1,65,1,1,0,0,0,0,0,1,16
$1.04 ,"$3,207 ",1,48,1,1,0,0,1,0,0,1,13
$1.81 ,$284 ,1,55,1,1,0,0,0,0,0,1,8
$1.12 ,"$17,663 ",0,48,1,0,0,1,1,1,0,1,8
$0.24 ,$30 ,1,63,1,1,1,0,1,1,0,1,13
$1.56 ,$120 ,1,61,1,1,1,0,0,0,0,1,5
$0.13 ,$7 ,1,53,1,1,0,0,0,0,0,1,16
$0.90 ,$10 ,1,58,1,1,0,0,0,0,0,1,4
$1.73 ,"$2,671 ",1,49,1,1,0,1,0,0,0,1,6
$1.26 ,$495 ,1,51,1,1,0,0,1,0,0,1,10
$2.52 ,"$1,505 ",1,62,1,1,1,0,1,1,0,1,9
$3.70 ,$410 ,1,60,1,1,1,0,0,0,1,1,14
$1.46 ,$415 ,1,50,1,1,1,0,1,1,0,1,15
$2.15 ,$321 ,1,48,1,1,0,0,1,0,0,1,16
$0.95 ,$16 ,1,54,1,1,1,0,0,0,0,1,12
$1.25 ,$820 ,1,50,1,1,0,0,0,0,1,1,6
$17.36 ,"$3,087 ",1,49,1,1,0,0,0,1,1,1,7
$1.53 ,"$2,104 ",1,47,1,1,0,0,0,1,1,1,11
$0.60 ,$22 ,1,46,1,1,0,0,0,1,1,1,8
$0.13 ,$47 ,1,59,1,1,0,0,1,1,1,1,8
$0.19 ,$11 ,1,51,1,1,1,0,1,0,0,1,6
$0.12 ,$26 ,1,60,1,1,0,0,1,0,0,1,8
$0.11 ,$4 ,1,47,1,1,0,0,0,0,1,1,11
$0.31 ,$306 ,1,58,1,1,0,0,0,0,0,1,14
$1.10 ,$106 ,1,49,1,1,1,0,0,1,0,1,6
$4.55 ,"$3,903 ",1,60,1,1,0,0,0,1,1,1,13
$1.07 ,$38 ,1,55,1,1,0,0,0,1,0,1,16
$2.94 ,"$1,618 ",1,49,1,1,0,0,0,0,0,1,10
$4.84 ,"$4,854 ",1,51,1,1,1,1,0,0,0,1,3
$0.15 ,$12 ,1,55,1,1,0,0,0,0,0,1,15
$0.19 ,$4 ,1,56,1,1,0,0,0,0,0,1,8
$0.32 ,$27 ,1,66,0,1,0,0,0,0,0,1,9
$0.27 ,$10 ,1,66,1,1,1,0,0,0,0,1,9
$0.60 ,$11 ,1,67,1,1,0,0,1,0,0,1,9
$2.76 ,"$6,180 ",1,24,1,1,1,1,0,0,1,1,6
$2.11 ,$399 ,1,35,0,1,0,0,0,0,1,1,4
$3.92 ,"$1,065 ",1,31,0,1,0,0,0,0,1,1,9
$0.64 ,$18 ,1,35,0,1,0,0,0,0,0,1,8
$0.96 ,$896 ,1,34,0,1,0,0,0,0,1,1,7
$9.80 ,"$4,992 ",1,33,0,1,0,0,0,0,1,1,5
$5.16 ,$222 ,1,30,0,1,0,0,0,0,0,1,2
$1.75 ,"$1,054 ",1,33,1,1,0,0,0,0,1,1,16
$3.68 ,"$8,113 ",1,33,1,1,0,1,0,0,0,1,12
$0.80 ,$637 ,1,29,1,1,0,0,1,0,1,1,3
$0.38 ,$916 ,1,30,1,1,1,1,1,1,1,1,10
$1.23 ,"$2,910 ",1,28,1,1,1,1,0,1,1,1,7
$3.21 ,"$6,266 ",1,29,1,1,1,0,0,1,1,1,7
$0.36 ,"$7,232 ",1,27,1,1,1,1,0,0,0,1,7
$3.51 ,"$1,064 ",1,35,0,1,0,0,0,0,0,1,8
$6.07 ,"$3,643 ",1,29,1,1,1,0,0,1,1,1,10
$2.56 ,$655 ,1,33,1,1,0,0,0,0,0,1,4
$8.77 ,"$15,179 ",1,34,1,1,0,1,0,1,1,1,9
$0.69 ,$174 ,1,34,1,1,0,0,0,0,0,1,5
$0.84 ,"$1,959 ",1,30,1,1,0,0,0,0,0,1,7
$2.25 ,"$4,759 ",1,29,1,1,0,0,0,1,1,1,10
$2.80 ,"$1,892 ",1,28,1,1,0,0,1,1,1,1,5
$0.28 ,$7 ,1,35,1,1,0,0,1,0,1,1,7
$17.06 ,"$1,428 ",1,28,1,1,0,0,0,0,0,1,6
$5.31 ,"$4,606 ",1,32,1,1,0,1,0,1,1,1,9
$15.18 ,"$3,857 ",1,34,1,1,0,1,0,1,1,1,8
$6.48 ,"$20,418 ",1,31,1,1,0,1,0,0,0,1,4
$10.13 ,"$6,145 ",1,43,0,1,0,0,0,0,1,1,6
$0.17 ,$16 ,1,36,0,1,0,0,0,0,1,1,1
$1.21 ,$10 ,1,44,0,1,0,0,0,0,0,1,7
$2.95 ,$478 ,1,43,0,1,0,0,0,0,0,1,6
$6.33 ,"$3,226 ",1,40,0,1,0,0,0,0,0,1,7
$3.24 ,$833 ,1,45,0,1,0,0,0,0,1,1,1
$0.58 ,$24 ,1,45,0,1,0,0,0,0,0,1,6
$4.18 ,$103 ,1,42,0,1,0,0,0,0,0,1,7
$0.35 ,$10 ,1,41,0,1,0,0,0,0,0,1,6
$0.13 ,$11 ,1,41,0,1,0,0,0,0,0,1,6
$0.90 ,$15 ,1,41,0,1,0,0,0,0,0,1,8
$0.18 ,$12 ,1,44,0,1,0,0,0,0,1,1,9
$39.99 ,"$4,961 ",1,38,0,1,0,0,0,0,0,1,6
$3.01 ,$343 ,1,42,0,1,0,0,0,0,0,1,7
$1.57 ,"$2,180 ",1,41,0,1,0,0,0,0,0,1,3
$0.21 ,$10 ,1,44,0,1,0,0,0,0,0,1,6
$0.09 ,$2 ,1,38,0,1,0,0,0,0,1,1,9
$7.89 ,"$1,091 ",1,45,0,1,0,0,0,0,0,1,8
$33.32 ,"$2,623 ",1,42,0,1,0,0,0,0,0,1,7
$17.85 ,"$6,485 ",1,44,0,1,0,0,0,0,0,1,6
$2.53 ,"$1,144 ",1,44,0,1,0,0,0,0,0,1,7
$0.33 ,$48 ,1,36,0,1,0,0,0,0,0,1,8
$0.58 ,$389 ,1,42,0,1,0,0,0,0,0,1,9
$5.51 ,"$6,014 ",1,44,0,1,0,0,0,0,1,1,8
$4.32 ,"$2,061 ",1,38,0,1,0,0,0,0,1,1,3
$0.75 ,$216 ,1,37,1,1,0,0,0,0,0,1,14
$2.71 ,"$1,099 ",1,42,1,1,0,0,1,0,0,1,14
$4.21 ,$250 ,1,36,1,1,0,0,0,0,0,1,2
$1.49 ,"$9,192 ",0,39,1,0,1,1,1,1,1,1,6
$0.26 ,$14 ,1,44,1,1,0,0,0,0,0,1,4
$11.70 ,"$7,892 ",1,45,1,1,1,1,0,1,0,1,16
$13.66 ,"$7,350 ",1,44,0,1,0,0,1,0,1,1,14
$2.29 ,"$9,848 ",1,38,1,1,0,1,1,0,0,1,14
$13.68 ,"$3,218 ",1,38,0,1,0,0,0,0,1,1,11
$3.57 ,"$2,663 ",1,36,0,1,0,0,0,0,1,1,8
$0.17 ,$14 ,1,36,1,1,0,0,0,0,0,1,15
$4.28 ,$525 ,1,41,1,1,0,0,0,0,1,1,14
$1.37 ,"$1,336 ",1,45,1,1,0,0,0,0,0,1,3
$1.48 ,$334 ,1,44,1,1,0,0,0,0,0,1,8
$1.94 ,$930 ,1,40,0,1,0,0,0,0,0,1,3
$25.03 ,"$11,248 ",1,36,1,1,0,1,0,0,1,1,10
$2.98 ,"$2,272 ",1,44,1,1,1,0,0,1,0,1,14
$6.21 ,"$2,599 ",1,39,1,1,0,0,1,0,0,1,8
$1.18 ,$314 ,1,45,1,1,1,0,0,0,0,1,15
$13.28 ,"$4,375 ",1,44,1,1,1,0,0,1,0,1,14
$0.81 ,"$3,491 ",1,45,1,1,0,1,0,0,0,1,11
$2.89 ,"$12,496 ",1,42,1,1,0,1,1,1,0,1,5
$14.55 ,"$12,631 ",1,42,1,1,0,0,1,0,0,1,9
$6.36 ,$445 ,1,44,1,1,0,0,0,1,1,1,10
$2.94 ,$296 ,1,45,0,1,0,0,1,0,1,1,12
$0.73 ,$632 ,1,43,1,1,0,0,0,0,1,1,9
$0.12 ,$345 ,1,43,1,1,1,0,0,0,1,1,4
$0.56 ,$629 ,1,37,1,1,0,0,0,0,0,1,12
$0.57 ,$238 ,1,41,1,1,0,0,0,1,1,1,14
$1.63 ,$290 ,1,41,1,1,1,0,0,1,1,1,9
$5.11 ,"$6,262 ",1,45,1,1,1,1,0,0,0,1,16
$2.74 ,$516 ,1,40,1,1,1,0,0,0,1,1,8
$0.18 ,$11 ,1,57,0,1,0,0,0,0,0,1,7
$0.93 ,$496 ,1,55,0,1,0,0,0,0,0,1,7
$6.28 ,"$11,915 ",1,56,0,1,0,0,0,0,0,1,9
$1.84 ,"$1,178 ",1,52,0,1,0,0,0,0,1,1,7
$1.74 ,$820 ,1,46,0,1,0,0,0,0,0,1,6
$4.21 ,"$1,033 ",1,59,0,1,0,0,0,0,0,1,6
$24.57 ,"$40,800 ",1,59,0,1,0,0,0,1,0,1,7
$0.55 ,$9 ,1,56,0,1,0,0,0,0,0,1,8
$5.16 ,"$1,097 ",1,51,0,1,0,0,0,0,0,1,6
$4.11 ,"$7,510 ",1,61,0,1,0,0,0,0,1,1,9
$0.30 ,$9 ,1,52,0,1,0,0,0,0,0,1,8
$0.70 ,$8 ,1,58,0,1,0,0,0,0,1,1,6
$1.46 ,"$1,504 ",1,61,0,1,0,0,0,0,1,1,9
$0.05 ,$7 ,1,50,0,1,0,0,0,0,1,1,8
$0.19 ,$9 ,1,64,0,1,0,0,0,0,1,1,5
$1.62 ,"$2,468 ",1,51,0,1,0,0,0,0,0,1,8
$0.27 ,$10 ,1,58,0,1,0,0,0,0,0,1,7
$0.20 ,$11 ,1,58,0,1,0,0,0,0,0,1,7
$0.25 ,$26 ,1,63,0,1,0,0,0,0,1,1,6
$1.62 ,"$5,979 ",1,48,0,1,0,0,0,0,0,1,6
$0.88 ,$192 ,1,60,0,1,0,0,0,0,1,1,7
$3.24 ,$330 ,1,58,0,1,0,0,0,0,1,1,3
$0.43 ,$11 ,1,55,0,1,0,0,0,0,0,1,9
$0.87 ,$267 ,1,57,0,1,0,0,0,0,1,1,7
$3.22 ,$8 ,1,65,0,1,0,0,0,0,0,1,6
$1.27 ,$10 ,1,49,0,1,0,0,0,0,0,1,7
$1.45 ,$952 ,1,49,0,1,0,0,0,0,1,1,7
$1.98 ,$842 ,1,64,0,1,0,0,0,0,1,1,8
$2.22 ,$449 ,1,47,0,1,0,0,0,0,0,1,8
$1.66 ,$112 ,1,48,0,1,0,0,0,0,0,1,8
$0.25 ,$25 ,1,65,0,1,0,0,0,0,0,1,3
$0.66 ,$6 ,1,58,0,1,0,0,0,0,0,1,6
$0.22 ,$17 ,1,48,0,1,0,0,0,0,1,1,9
$0.93 ,$15 ,1,65,0,1,0,0,0,0,0,1,6
$1.74 ,$255 ,1,65,0,1,0,0,0,0,0,1,6
$3.39 ,$463 ,1,50,1,1,1,0,1,1,0,1,12
$0.82 ,$55 ,1,61,1,1,0,0,0,0,1,1,8
$2.47 ,"$2,374 ",1,47,1,1,1,0,0,0,0,1,10
$1.17 ,$136 ,1,65,1,1,0,0,0,1,1,1,16
$2.36 ,"$2,496 ",1,57,0,1,1,0,0,0,1,1,8
$3.97 ,"$2,234 ",1,53,1,1,0,0,0,1,0,1,9
$0.10 ,$15 ,1,59,1,1,1,0,1,0,0,1,9
$0.09 ,$6 ,1,60,1,1,0,0,0,0,0,1,16
$5.76 ,$613 ,1,58,1,1,0,0,0,1,1,1,15
$10.05 ,"$9,087 ",1,56,1,1,0,1,0,0,1,1,6
$4.50 ,"$4,070 ",1,55,0,1,0,1,1,0,1,1,6
$2.45 ,"$1,526 ",1,46,1,1,0,0,0,0,0,1,11
$0.29 ,$22 ,1,63,1,1,0,0,0,0,0,1,16
$0.22 ,$39 ,1,53,1,1,1,0,0,0,1,1,7
$1.79 ,$729 ,1,60,1,1,0,0,0,0,1,1,12
$2.61 ,$598 ,1,64,1,1,0,0,0,0,0,1,5
$0.29 ,$75 ,1,62,1,1,0,0,0,0,0,1,8
$0.36 ,$200 ,1,56,1,1,0,0,1,1,0,1,15
$0.96 ,$933 ,1,55,1,1,0,0,1,0,0,1,7
$1.18 ,"$2,568 ",1,60,1,1,0,0,0,0,0,1,10
$5.87 ,"$2,901 ",1,48,1,1,1,1,0,0,0,1,9
$5.11 ,"$8,842 ",1,56,1,1,0,1,0,0,1,1,5
$6.74 ,"$1,235 ",1,49,1,1,1,0,0,0,1,1,13
$0.31 ,$54 ,1,48,1,1,0,0,0,1,0,1,10
$18.06 ,"$3,916 ",1,46,0,1,0,0,0,1,1,1,14
$0.16 ,$10 ,1,53,1,1,0,0,0,0,0,1,9
$1.28 ,"$6,053 ",1,51,1,1,0,1,0,0,1,1,15
$2.41 ,$166 ,1,53,1,1,0,0,0,0,1,1,15
$0.52 ,$10 ,1,49,1,1,1,0,1,0,0,1,12
$3.28 ,"$9,642 ",1,53,1,1,0,1,1,1,0,1,8
$0.06 ,$2 ,1,57,1,1,1,0,0,0,1,1,7
$2.39 ,"$4,895 ",1,47,1,1,1,1,1,0,0,1,6
$2.70 ,"$4,481 ",1,49,0,1,0,0,0,0,0,1,7
$11.77 ,"$1,508 ",1,48,1,1,0,0,0,1,0,1,10
$0.74 ,$124 ,1,64,1,1,1,0,0,1,1,1,11
$0.12 ,$15 ,1,50,1,1,0,0,0,0,0,1,5
$8.30 ,"$1,782 ",1,52,1,1,0,0,0,0,1,1,12
$3.37 ,"$1,449 ",1,47,1,1,0,0,1,0,0,1,16
$0.16 ,$89 ,1,65,1,1,1,0,1,1,1,1,16
$4.49 ,"$44,510 ",0,56,1,0,1,1,1,1,0,1,13
$0.78 ,$40 ,1,59,0,1,0,0,1,0,0,1,7
$1.49 ,$758 ,1,55,1,1,0,0,1,0,0,1,5
$0.10 ,$9 ,1,63,1,1,0,0,1,0,0,1,14
$2.70 ,$23 ,1,49,1,1,0,0,0,0,0,1,6
$5.36 ,"$2,295 ",1,55,1,1,0,0,0,0,1,1,5
$8.34 ,"$10,190 ",1,55,1,1,1,0,0,1,0,1,12
$1.07 ,"$4,567 ",1,51,1,1,0,1,1,0,0,1,16
$1.39 ,$843 ,1,48,1,1,0,0,0,0,1,1,3
$1.36 ,$106 ,1,47,1,1,0,0,0,0,1,1,7
$0.29 ,$11 ,1,59,1,1,0,0,0,0,0,1,10
$6.51 ,"$18,028 ",1,59,1,1,0,1,0,1,0,1,13
$9.61 ,"$8,329 ",1,49,0,1,0,1,1,0,0,1,9
$0.92 ,$13 ,1,51,1,1,0,0,1,0,1,1,14
$4.72 ,$566 ,1,48,1,1,0,0,1,0,0,1,7
$2.20 ,"$2,249 ",1,47,1,1,0,1,0,0,1,1,9
$4.54 ,"$18,503 ",1,56,1,1,1,1,0,1,1,1,11
$0.13 ,$12 ,1,64,1,1,0,0,0,0,0,1,8
$6.04 ,$427 ,1,46,1,1,1,0,0,1,0,1,12
$0.80 ,"$2,443 ",1,47,0,1,0,0,0,0,0,1,5
$0.18 ,$10 ,1,70,0,1,0,0,0,0,1,1,9
$2.20 ,$100 ,1,68,0,1,0,0,0,0,1,1,10
$2.53 ,"$6,018 ",1,68,1,1,1,0,0,1,0,1,9
$0.14 ,$13 ,1,35,0,1,0,0,0,0,1,1,7
$0.12 ,$10 ,1,28,0,1,0,0,0,0,0,1,5
$21.46 ,"$2,718 ",1,27,1,1,0,0,1,0,1,1,4
$2.21 ,$216 ,1,33,1,1,0,0,0,0,0,1,5
$0.67 ,$740 ,1,31,1,1,0,0,0,1,0,1,11
$3.77 ,"$1,880 ",1,32,1,1,0,1,0,1,1,1,11
$0.35 ,$50 ,1,35,1,1,0,0,0,0,1,1,4
$8.62 ,"$11,749 ",1,27,1,1,0,1,0,0,1,1,8
$0.72 ,"$8,736 ",1,26,1,1,1,1,1,1,1,1,7
$7.01 ,"$5,872 ",1,28,1,1,0,0,1,1,1,1,7
$0.33 ,$9 ,1,31,1,1,0,0,0,0,0,1,4
$4.35 ,$990 ,1,44,0,1,0,0,0,0,0,1,3
$0.79 ,"$2,086 ",1,45,0,1,0,0,0,0,1,1,9
$2.49 ,"$1,476 ",1,39,0,1,0,0,0,0,0,1,3
$0.44 ,$627 ,1,36,1,1,0,0,0,0,0,1,6
$0.18 ,$80 ,1,43,0,1,0,0,0,0,1,1,8
$4.78 ,"$7,139 ",1,42,0,1,0,1,0,0,1,1,10
$0.57 ,"$5,859 ",1,42,1,1,0,1,0,1,1,1,9
$4.04 ,"$1,671 ",1,39,1,1,0,0,0,1,1,1,12
$1.17 ,"$1,534 ",1,39,1,1,0,0,1,0,1,1,14
$0.81 ,"$3,040 ",1,41,1,1,0,1,1,0,0,1,15
$6.53 ,"$4,235 ",1,40,1,1,0,1,0,0,0,1,9
$1.68 ,"$3,477 ",1,43,1,1,0,1,0,0,0,1,12
$2.04 ,"$8,297 ",1,39,1,1,0,1,1,0,0,1,11
$5.58 ,"$11,339 ",1,45,1,1,1,1,1,0,0,1,9
$1.34 ,"$2,254 ",1,36,1,1,0,0,0,1,0,1,11
$0.70 ,$66 ,1,38,0,1,0,0,0,0,1,1,8
$0.36 ,$11 ,1,44,1,1,0,0,0,0,0,1,9
$0.20 ,$158 ,1,41,1,1,0,0,1,0,0,1,8
$7.95 ,"$17,596 ",1,38,1,1,0,1,0,1,1,1,8
$1.44 ,$25 ,1,44,1,1,0,0,1,0,1,1,0
$2.69 ,"$1,249 ",1,40,1,1,0,1,1,0,0,1,15
$0.89 ,$172 ,1,40,1,1,0,0,0,1,1,1,11
$2.69 ,$856 ,1,41,1,1,0,0,0,1,1,1,8
$2.22 ,$249 ,1,55,0,1,0,0,0,0,0,1,8
$11.62 ,"$3,519 ",1,52,0,1,0,0,0,0,1,1,10
$1.31 ,"$1,921 ",1,47,0,1,0,0,0,0,0,1,6
$0.25 ,$7 ,1,47,0,1,0,0,0,0,0,1,6
$0.36 ,$10 ,1,51,0,1,0,0,0,0,0,1,6
